0,0,100,100,0,0,1,0,0,0,0,3,0,0,100,0,0,0,0,23,0,4,100,0,0,100,1,100,100,100,100,100,100,0,13,100,100,0,0,1,0,100,0,100,100,100,1,1,0,0,100,0,0,100,0,80,0
0,20,100,0,100,100,1,0,0,0,0,100,0,0,0,0,1,0,1,1,0,100,100,1,0,1,100,100,0,1,100,1,0,1,1,100,100,0,1,0,100,0,0,100,100,1,1,0,1,1,0,0,0,1,0,0,0
0,0,0,100,100,100,1,0,0,0,0,0,0,0,0,5,100,100,1,100,100,1,1,94,100,100,100,100,1,1,1,0,0,0,1,100,100,100,1,100,0,0,0,100,100,100,1,0,1,0,4,0,0,0,0,1,100
0,0,0,100,41,1,0,0,1,0,0,100,0,0,1,1,100,0,0,1,1,1,100,100,1,100,1,100,1,100,100,100,0,0,1,100,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,100,1,0,0,1,0,0,100,100,0,1,0,0,0,0,0,0,0,1,100,100,1,1,1,100,1,0,0,0,1,1,1,100,0,100,0,0,0,0,1,1,0,0,0,0,0,0,100,0,0,0,0,0
0,0,0,0,1,1,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,100,100,1,100,100,1,100,1,100,1,1,1,0,1,1,1,1,1,100,1,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,100,0,1,1,0,0,0,0,95,1,0,1,0,0,0,0,100,100,41,100,1,1,100,1,1,100,1,0,0,1,1,1,1,1,100,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,100,100,100,0,0,0,0,0,0,1,1,0,0,0,0,0,1,100,100,1,1,1,1,100,1,100,1,100,100,1,100,1,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,100,100,100,0,0,0,0,0,100,78,0,0,1,1,0,0,1,100,1,1,1,100,100,100,1,100,100,100,1,100,100,100,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,100,1,1,100,1,100,1,0,1,1,100,1,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,100,0,1,1,100,100,100,1,100,0,0,0,1,1,1,1,0,1,1,1,1,100,1,100,100,0,0,0,100,100,1,1,1,1,40,100,100,0,0,0,0,0,0,0,0,0,0,0,1,100,6,1,0
0,0,0,0,0,0,100,100,100,100,100,100,100,100,1,0,1,1,1,1,1,1,1,1,1,1,1,100,100,0,0,0,1,1,1,1,100,1,1,0,17,1,1,0,0,0,1,100,1,100,1,1,0,0,0,0,0
0,0,0,0,0,0,0,100,100,1,1,1,100,100,1,100,1,1,1,94,1,1,1,0,1,0,0,0,100,1,1,1,100,100,1,100,100,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,100,100,100,100,100,1,1,1,1,100,100,1,0,100,0,0,100,1,1,100,100,100,100,1,100,1,100,1,1,1,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,100,100,100,100,100,1,1,1,1,1,100,1,100,1,100,1,1,1,100,1,1,79,1,100,1,1,1,1,1,100,100,100,100,100,0,0,100,1,100,100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,100,100,1,1,100,100,100,100,1,1,100,1,1,1,1,1,1,1,1,1,1,1,1,100,100,1,0,100,1,21,0,100,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,100,1,1,100,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,1,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,69,100,100,1,1,1,1,1,1,1,1,0,1,100,100,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,100,1,1,100,1,100,1,1,0,0,0,0,0,0,0,0,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,100,1,100,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
